text,label
RT @vasira96: if you're an antivaxxer or climate change denier you're legally not allowed to make fun of flat earthers sorry I don't make t…,1
This is not from climate change this is from geoengineering in our skies and dropping chemicals everywhere https://t.co/Sh9Vx5DTAC,1
"Paradoxically, some politicians who deny climate change also promote geoengineering to stave off global warming's more disastrous effects  https://t.co/d6SO9CQg3F",1
RT @Vaccinologist: There is no evidence that the Bacille Calmette-Guérin (BCG) #vaccine protects people against #infection with #SARSCoV2 #…,1
#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/RfNRXaejqa,1
RT @activecitnet: COVID-19 makes us realize what it cost not to have #vaccines: Over 100000 deaths in Europe since the beginning of the out…,0
"RT @OpChemtrails: the UN blames you for climate change, meanwhile ignores this https://t.co/oXg92QTFdh OpChemPBA Opchemtrails",1
@Hickenlooper geoengineering = climate change https://t.co/Rw0H3muvkh https://t.co/rhKqEFfqHD,1
"RT @RaphaelDaVincii: Dr Rashid A Buttar 

On #vaccination #vaccines #VERZUZ #misinformation 
""i'm not anti-vaccination. I'm anti-stupidity""…",1
RT @VI4Research: Let's hear it for another #VI4Frontline Hero working tirelessly to discover new treatments and #vaccines to combat this #p…,0
RT @mimimirta1: #ElMacrismoQuiereMuertos https://t.co/VuNaBqiydk,1
For the dumb a$$es that think all these hurricanes are from climate change . weather modification or God hates... https://t.co/hu8HzOlvSl,1
"Baloney Detection Kit
To those #climate #change deniers, #9/11 believers, #creationists, #religious, #flatearthers
https://t.co/K22JueRFoi",1
There have been more articles about Joe Rogan’s podcast than the biggest human trafficking trial in history. #Ivermectin #epsteincoverup #GhislaneMaxwellTrial https://t.co/6eKCk5nj7m,1
@OpChemtrails @Australia needsA'#RoyalCommission on #climatechange'rs(#Scientists)/&gt;@BOM_au on #geoengineering-#ClimateEngineering&gt;yesterday https://t.co/MTLiI5ebM3,1
"As we confront #climatechange, we must pursue real solutions, not false hopes. That's why geoengineering isn't the answer &gt;&gt; https://t.co/4VVmE1468t
#carboncapture
#solarradiationmodification
#negativeemissions
#FueltotheFire 
@ciel_tweets",1
"Is it possible that high level law enforcement induced the Coroner to file a false report of Suicide on Jeffrey Epstein?

Is it likely?

🧐 #GislaineMaxwellTrial #Epsteincoverup",1
Pertambahan Kasus Baru Covid-19 di Jakarta Sekitar 100 Orang https://t.co/a9xnAXNvGI,1
RT @TimmTexan: We want the list. #GhislaineMaxwell #Epstein #PedophileIsland #names https://t.co/pRebY65awH,0
@Public_Citizen @SenSanders When did @SenSanders give airtime to #geoengineering or other forms of state-sponsored climate change?,1
RT @wfinalle57: Is this directly related to the #EpsteinCoverup #epsteinisland #GhislaineMaxwell #GhislaineMaxwellTrial #ZorroRanch #abomin…,1
"Do We have a Logo Signature? 

EGO will always tell on itself 

#IDoNotConsent #WeDoNotConsent  #opstopchemtrails #Chemtrails #SkyBastard #HAARP #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #MAGA #potus #breakingnews https://t.co/Bli14Dxvy7",1
RT @sturdyAlex: Oklahoma could become a coastal state and flatearthers would still claim climate change is a hoax. There's no point arguing…,1
Similar logic leads to climate change denying and flat earthers https://t.co/lstpPrSXfa,1
RT @NImmunology: Team @NImmunology working at war front to support #Vaccine development against #COVID19 to generate the ‘benchmark’ for qu…,0
"Former FBI Chief Ted Gunderson Says Chemtrail Death Dumps Must Be Stopped https://t.co/iHNA9ohovb 
#Chemtrails #AerosolAssault #HAARP #Agenda2030 #Eugenics #BigPharma #GEOENGINEERING #ClimateEngineering #Opchemtrails #SRM  #Aluminium #NWO #CloudSeeding #WeDoNotConsent",1
"Dr Jerome Kim of the @IVIHeadquarters in Seoul, talks about the challenges behind developing a #COVID19 #vaccine during the recent online edition of the Education City Speaker Series. 

More details here: https://t.co/v5Ltj4Zyv3 

@QF @WISHQatar https://t.co/TSSAn0kPzj",0
@moola_boola @sarahposner He could always retort that DUP in your UK government are climate change deniers and flat earthers.,1
RT @adewunmi27: #green #trees #environment #ClimateChangeIsReal #climatechange https://t.co/Kd6vOXT0Jq,1
"RT @vonderleyen: Today’s agenda of the #coronavirus response team:
▪️Tourism: need for smart EU approach
▪️Roadmap to lift containment meas…",0
CIA spraying everything with toxic aluminium and barium particles with @JohnBrennan part of this weather modification destruction on the American people in name of climate change to protect seminconductor failures from solar radiation. Among others. https://t.co/pLf7QRVvcP,0
"RT @IMettiainen: ""In the future, more research on local and regional impacts of #climatechange and #geoengineering is needed"" #DiscussCEC",1
"@LondonSnowWatch Don`t worry mate, climate change doesn`t happen on a flat earth...",1
"RT @IMettiainen: ""In the future, more research on local and regional impacts of #climatechange and #geoengineering is needed"" #DiscussCEC",0
"RT @EU_Health: #VaccinesWork, are safe &amp; offer the best protection against infectious diseases

▶️Follow health authorities’ guidelines dur…",1
@ItalianOranges something something climate change in an ice age why our global flat earth is warming up and we are all going to die in a fiery snow storm,0
"Solar geoengineering could be 'remarkably inexpensive' – report - +GENERAL PHYSICS LABORATORY (GPL)
https://t.co/Qb1oYG67Mj
Solar geoengineering could be 'remarkably inexpensive' – report  The GuardianTreatment for climate change surpr ... https://t.co/LkeaFB1iYV",1
RT @SenMcSallyAZ: I introduced legislation with @SenRickScott to protect the United States' COVID-19 vaccine research from Communist China'…,0
RT @climatemorgan: Worth reading: The #BigBadFix provides a comprehensive overview of key technologies and actors of #geoengineering. Some…,1
"Climate change 101. An illuminating read from someone who knows their stuff. 
#climatechange #science #renewables  https://t.co/5CZX2Xy6MW",1
"#Pedophilia #ChildAbuse #childtrafficking #GhislaneMaxwell #EpsteinCoverup #PedophilePriests #VaticanNews 

#BreakingNews not broken in 2K yrs. #BREAKING #news of STILL-UNTAUGHT MEANING of #Law1ofGod, Jew, Gentile &amp; #Circumcision OF THE HEART NOT OF THE FLESH.

#WakeUpAmerica https://t.co/m6a2GrRhiC",1
"RT @splash_christ: climate change? lmfao nah, thats just jesus coming to purge our big beautiful flat earth",0
"""Let your life lightly dance on the edges of time like dew on the tip on a leaf"". ~R.Tagore https://t.co/MPVLDEnDkE #climatechange #climateaction https://t.co/ojd5UjXa6N",0
I think Flu Season - AKA Covid-19 #Plandemic2020 is officially over. Or maybe they all passed and are a cool 98.6° @JackPosobiec @OANN @epoch @CDCgov @OSHA_DOL @dbongino @TuckerCarlson @JudgeJeanine @realDonaldTrump @Surgeon_General @USSupremeCourt @SpeakerPelosi @senatemajldr https://t.co/uPYH24sHZv,1
RT @mfa_russia: 🇷🇺 Russian doctors continue to treat #COVID19 patients in Bergamo - 29 have already recovered. Meanwhile Lombardia authorit…,0
"@JennaEllisEsq You know, maybe they were all COVID-19 tested prior.  Ever though of that?",1
"RT @page36news: Governor @GovBello Goes Digital, Develops Mobile App To Fast-Track The Tracing Of Any Case Of #Coronavirus In Kogi State -…",0
How Do We Know There is Not a Conspiracy? #flatearth #roundearth #climatechange #GlobalWarming #diversityinscience https://t.co/UzZET6VU3j https://t.co/NiGTI4PicP,1
"#Covid_19 and #FakeNews: it's just time to stop misinformation.
And no guys, the #5G didn't cause the epidemic! 

https://t.co/6uMb2D6UX6",0
"RT @gonzamoratorio: I haven’t tweeted in a long time. Reason, we are working tirelessly to help #Uruguay navigates #COVID19 through our own…",0
"It's sickening how far the NWO are willing to go to tear apart Nationalism. Let's do our part by getting involved in our government, spreading truth, boycotting and making sure to vote this November! Together we stand, divided we fall. @POTUS Keep #MAGA
https://t.co/rB2TzAopaM",1
#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/DimcJlyItR,1
"RT @FloridaFrecks: Rush Limbaugh, a Palm Beach resident, says Irma and climate change are a deep state conspiracy. I hope science knocks hi…",1
"this is called tides.. Learn about #weathermodification, which is intentional #climatechange...✈️  ✈️  https://t.co/03Y9jRuPR2 https://t.co/ogulCVP4fJ",1
"With climate change on everyone's agenda, scientists are embracing fresh approaches based on strict deadlines for setting our planet back on a positive course, with geoengineering at the heart of ... https://t.co/Wkjfa5efwl https://t.co/UiBlMAOr3o",1
RT @NImmunology: Team @NImmunology working at war front to support #Vaccine development against #COVID19 to generate the ‘benchmark’ for qu…,0
RT @mikedesouza: What on Earth? Why climate change skeptics are backing geoengineering https://t.co/Na6iwXSC4K via @NatObserver #climatedes…,1
"Alternatively, Aaron’s conservative friends - 

- do less to fight climate change, even though they use carbon pricing
- resist clarifying environmental laws
- bailed out an automaker
- cut jobs in AB and ON
- couldn’t build pipe to tidewater
- added lots of debt

#cpc #cdnpoli https://t.co/QuZAjdFiyh",0
"European Call to Save 7 Most Endangered Heritage Sites

https://t.co/bYxESCRXtb

#YoMeQuedoEnCasa #culturevaccine #artchallenge19 #culturechallenge #coronavirus @CultureVaccine @asoulforeurope #IStayAtHome",0
"RT @EU_Health: It's #EuropeanImmunizationWeek

⏰Time to stress that #VaccinesWork &amp; that some diseases can only be prevented with vaccines…",1
"RT @TheHorrorGuru: ""Fact's don't care about your feelings"" says the group with rampant climate change denial, flat earthers, holocaust deni…",1
"@ErtanOzyigit #5g #ElonMusk #BillGates #Neuralink #COVID19 #covid1948  https://t.co/P59TtYReg0 

https://t.co/N1EupQa3gv",1
Remember when geoengineering was labeled a “conspiracy theory?” … Now it’s routinely cited in science papers as a strategy for saving the climate – https://t.co/MmLz5g7nRI https://t.co/hUy0uShvjF,1
"#CoronaHoax

#WheresJared to help explain 
- The ""Data""?
- The ""Stats"" &amp; ""Math""?
- most importantly The ""Science""?

Waiting to plot the data...
o https://t.co/OrTrpNH2RW
o https://t.co/B3TSycrt1B

""Dept of Fabrication &amp; Imaginary Numbers"" (@CDPHE) has a lot of work ahead of them! https://t.co/mMgxUu2S8I",1
"Here's to hoping!! 🤞🤞🤞

Swift #COVIDー19 #vaccine within reach, say #Swiss scientists - 🇨🇭 https://t.co/1HXLt9f4k0",0
I am sick of all this PROPOGANDA- when are people going to realise this is what it is-remember a man with a moustache who was very 'clever' with PROPOGANDA- climate change is scientists fom the Operation Paperclip generation involved in weather modification https://t.co/WHCgvwacCk,1
What is the impact of geoengineering on climate change? https://t.co/GOVIvOCKjq,1
@channelstv #PKIMusuhAgama #Yalgaar #DoigbyFNCS #Uyajola99Sundays #NS10vs10 #KathNiel8ternalLove #daterush #COVID19 #CovEid #cyrilramaphosa #carryminatiroast,1
"RT @JoshuaPotash: The Texas GOP just had a rally in Bexar County.

The GOP county chair ends the rally by saying coronavirus is a hoax perp…",1
Could silly movies like #Geostorm spark vital public conversation abt #climatechange &amp; #geoengineering? Via @PopSci https://t.co/zAFOV8eRQ8 https://t.co/65VYgWbF4n,1
"RT @Profgampo: Unless u a flat earther

Or a climate change denier. https://t.co/iSQxvBpsfy",1
"RT @grantstern: Multiply this by thousands of hair salons and barber shops and you see the scope of the problem of #COVID19 .

The story sa…",1
Holding out hope for “bipartisan” climate solutions at this point is every bit as much of a denialist fantasy as geoengineering or clean coal https://t.co/4EbCfOwv9a,1
"don't forget the #deepstate can use their microwave weapon from space and burn pictures of hieroglyphs in the crops along with burning down acres of land **CA**with potential URANIUM on it - and freak the weather by chemtrails, hence man made climate change https://t.co/a587juThz5",1
RT @lbox327: #IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #NEXRA…,1
#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare #MAGA https://t.co/6o97tvL1E4,1
"Construction of Vaccine Manufacturing and Innovation Centre fast tracked in Oxford. 

#Vaccine #CoronaVirus #Covid19 #Construction  
@GlencarTweets  
https://t.co/XQ8DVmssIx",0
#climatechange Miami Herald Augmented-reality mural in Miami warns of climate-change danger Miami Herald A patient audience on Saturday night waited on the sidewalk along North Miami Avenue in front of the Historic City of Miami… https://t.co/wSrHTht1Th via #hng #world #news https://t.co/JX1z85k4Lm,1
"In response to the COVID-19, accidents have accelerated the popularization of related technology applications. The four major areas of work-at-home, online teaching, telemedicine, and home economics are particularly eye-catching. 
Are we ready to change?
https://t.co/hfh1Q1ZsBL https://t.co/cPcUhy45gX",0
RT @TheEconomist: How geoengineering could reverse climate change https://t.co/LEkw6nJ5iC,1
"@JesseLReynolds But Ds believed in climate change before this meeting -- and the importance of mitigation. The story I wrote was about the concerns among scientists that Rs are attempting to co-opt geoengineering as a substitution for, not supplement to, mitigation",1
"@chrispbacon105 Guaranteed flat earther, climate change denying, anti vaxxer",1
"#NoVaccine4Africa #COVID19 #COVIDー19 #day26oflockdown #coronavirus #CoronavirusInSA if we had to depend on doctors and medical technologists, we are going to grow old in lockdown, because there's no alternative medication for them except drugs! https://t.co/SHRsgrJopZ",0
RT @SenWarren: President Trump wants to use COVID-19 as another excuse to roll back the regulations that keep all of us safe. That is a big…,1
Yesterday's view of the sidewalk and road in front of my house. Isn't climate change lovely? https://t.co/YfkYdsaBRc,1
RT @blaqueinwhite: #NoVaccine4Africa #COVID19 #COVIDー19 #day26oflockdown #coronavirus #CoronavirusInSA if we had to depend on doctors and m…,0
