tweet_ID,label,stance_towards_conspiracy,topic,text
1.11E+18,1,2,0,Can geoengineering halt climate change? https://t.co/bAIxetVLKJ https://t.co/Cq5t6ehIiG
1.25E+18,0,0,2,Update: Tom Hanks and Rita Wilson donating antibodies for coronavirus vaccine development #COVID19 #Vaccine https://t.co/LDntwA2ow5
9.03E+17,1,3,1,"@TheRadeonRebel I know, you should too :)"
1.04E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/8Wr2h6oaKF
1.25E+18,0,0,2,Update: Can Big Pharma deliver a cure to Covid-19? #COVID19 #Vaccine https://t.co/BGVAOff7dP
1.25E+18,0,0,2,Update: FDA’s Coronavirus Treatment Acceleration Program (CTAP): Hope for a COVID-19 Cure #COVID19 #Vaccine https://t.co/joJo6hylpw
1.26E+18,1,3,1,"RT @_xoivanna: Sonora ya está en color naranja, si siguen exponiéndose muy pronto estaremos en rojo y no regresaremos  el 1ero de Junio. Qu…"
1.06E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #SkyBastard #HAARP #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #ChemicalWarfare #BiologicalWarfare #MAGA #potus #breakingnews https://t.co/ze54a749hX
1.25E+18,0,0,2,"“For example, Sanofi Pasteur uses a recombinant insect cell-based DNA platform for this purpose”
Sanofi (Rothschilds) vs. Gates/WHO/Soong (Rockefellers). The endgame. Evil vs more evil. https://t.co/wsDtn4kJdU"
8.99E+17,1,2,1,"Black Carbon from Aircraft Exhaust is Destroying Ozone, Melting Poles https://t.co/xk5gjP0XA9 #CirrusCloudsMatter #ClimateChange"
1.27E+18,0,0,1,"@ilruttosovrano @sononetta Ricordiamoci di chi stiamo parlando!!!
#Salvini #5giugno #Etna #COVID19 #coronavirus https://t.co/AAPUK8AlfJ"
1.09E+18,1,2,0,World Health Organization declares anti-vax movement to be a top “global health threat” just like the climate change hoax… the vaccine deep state grows desperate https://t.co/0a6W7r5oHq https://t.co/eZf5Tl0Z4Y
1.25E+18,1,3,2,@FortRussNews #Americans shld demand the arrest of #BillGates and b tried for #COVIDー19 #Vaccine #GMO and many other crimes tht can b link to present crisis.
1.27E+18,1,2,1,I wonder whose payroll he's  on! Convenient that the #WHO has a scapegoat #plandemic2020 #Trump2020 https://t.co/wk4cLT6s4F
1.25E+18,0,0,2,#COVID19 #vaccine infographic https://t.co/TBOeFC7i0d
1.47E+18,1,3,3,"Rod Rosenstein #EpsteinCoverup #FalseNationalNarrative #NeverEndingStory #GreatestShowOnEarth #NowYouKnow 

https://t.co/VhLAnTr60I"
9.47E+17,1,3,1,"Mini thread - if you bring up the polar vortex mobility as a consequence of climate change, your Fox News watching friends might say ""Maunder Minimum"" - referring to a period of low sunspot activity &amp; reduced solar flux to earth https://t.co/RFexjKTu3s 1/"
1.25E+18,0,0,2,"RT @HVM_Catapult: Experts from @ukCPI join the national drive to identify and produce effective #vaccines for #COVID19. 

Supporting effort…"
1.26E+18,1,3,1,"RT @CumbreunidadRD: Todos los sectores de la vida nacional se integran a caminar bajo la misma dirección, juntos lograremos organizar las s…"
1.00E+18,1,3,0,RT @lbox327: #IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EM…
1.47E+18,0,0,3,"#GhislaineMaxwellTrial #PedophileIsland @BillClinton
@iltalehti_fi @iltasanomat  @hsfi  uutisointia vähä lisää oikeudenkäynnistä. Yhden artikkelin näin valtavirtamediassa. Ympäripyöreä ja mitäänsanomaton juttu. Pedarit pitävät omiensa puolia, vai mitä päätoimittajat?! https://t.co/2raB9u9xR4"
1.07E+18,1,3,0,"Surprise, we’ve been accidentally #geoengineering for decades … and we can’t stop now. https://t.co/BTtAsQ0BSb via
No matter the evolution that #climate takes, the current situacions is unsustainable and any action could be letal https://t.co/wwWBH0aKG4"
9.03E+17,1,2,1,Please share this and be safe out there. #HurricaneHarvey https://t.co/ah34dkq6Vd
1.03E+18,1,3,1,"Purley area 18:00 

#SRM #WEATHERMODIFICATION #HAARP Operation right now... 

No natural light, means no natural food. 

#OpChemtrails #geoengineering #Aerosols #Particles #SulphuricAcid #Aluminium #CloudSeeding #WEDONOTCONSENT https://t.co/ccNO5P0MVG"
1.25E+18,0,0,2,"RT @Wordofbeak: #CoronaVirus
#LockDown
#Vaccines
#4thIndustrialRevolution
#NWO

Investigative journalist Harry Vox filmed 2014 talking abou…"
1.25E+18,1,2,2,"Dr Rashid A Buttar 
#vaccines #flushot made people more susceptible to #COVID19? 
No proven #COVIDー19 #deaths? 

#BannedonYoutube #Youtube #censorship

#VaccineAgenda #SocialDistancing https://t.co/Zh23Av9BWa"
1.47E+18,1,3,3,"RT @wfinalle57: Boss Hogg country of #childsextrafficking 

#Rats #Perverts #GhislaineMaxwellTrial #EpsteinCoverup #MaxwellTrial #MaxwellTr…"
9.40E+17,1,2,0,RT @ClimateDesk: The US flirts with geoengineering to stymie climate change https://t.co/KgMOEXllmj via @WIRED
9.05E+17,1,3,1,"@SenWarren @realDonaldTrump You can't talk about banks+climate change without talking about Rothschilds,agenda 21,geoengineering weather patterns,depopulation agenda"
9.40E+17,0,0,0,RT @ClimateDesk: The US flirts with geoengineering to stymie climate change https://t.co/KgMOEXllmj via @WIRED
9.59E+17,1,3,1,"@RealJamesWoods Yes,climate change is here ,this is my sidewalk and the temp.has risen to -8 this morning #warmingup https://t.co/MTDIAqWh09"
1.14E+18,1,3,3,"@bbbwxxx @William34908661 @thehill ""Who is the deep state?""
Probably be Florida after climate change really takes off."
1.25E+18,0,0,2,RT @TrialLawyerRich: A Lifeguard on one of Florida's newly reopened beaches. #coronavirus https://t.co/XFNQodq0yy
1.47E+18,1,3,3,This is what happens when you go against the #cabal and their #pedocriminalite Account suspended or notice for new subscribers warning them #FactCheck states they're not trustworthy! #MaxwellTrial #corruption #epsteincoverup #GhislaneMaxwell https://t.co/9SACD4eM3p
1.09E+18,1,3,0,"@AOC The ""Green New Deal"" does nothing to halt climate change! We need to stop geoengineering the planet to stop climate change. The government and corporation need to stop spraying poisonous chemicals into the air now!"
1.26E+18,1,2,1,"RT @eraaustralia: How the Covid-19 crisis could set back a generation of women

https://t.co/iXEgbseFlT"
1.05E+18,1,2,0,"Would you know what #WeatherWarfare would look like? 

#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/4i3kHFNTmx"
1.47E+18,1,2,3,RT @slandersjr: I care significantly more about the #GislaineMaxwell trail than the #JussieSmollett hoax trail. It is hard to believe it is…
1.02E+18,1,3,1,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/V3XouaLPjk
1.47E+18,1,3,3,I care significantly more about the #GislaineMaxwell trail than the #JussieSmollett hoax trail. It is hard to believe it is not being covered. Even @FoxNews is ignoring the maxwell trail. #epsteincoverup
1.04E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/Tuf69dObWq
1.47E+18,1,2,3,#MaxwellTrialTracker #MaxwellTrial #Epstein #epsteincoverup https://t.co/zzL6XzPL4A
1.01E+18,1,3,1,===✈===✈ #Agenda2030 https://t.co/px6Dw3HzZx #OpChemPBA #SRM
1.25E+18,0,0,2,Leading #coronavirus #vaccine development using cells of aborted #babies  https://t.co/LnAsilmiwK #abortion #aborcja #szczepionki Macie sumienie Wy katolicy @SzumowskiLukasz @MorawieckiM @pisorgpl? @tvp_info @MR_Minela_20 @WartoRozmawiac @AKlarenbach @michalrachon @krzysztofbosak
1.03E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/oAW9ZkRw0d
1.09E+18,1,3,1,Words almost fail me. But the thing that is most appalling is the arrogance. https://t.co/R1qcdaipCF
1.05E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #MAGA #potus #breakingnews https://t.co/aFEL6KIWoj
9.01E+17,1,3,1,"flat earth= global warming/climate change is fake 

conspiracy theories sometimes are dumb but people still take the bait"
9.61E+17,0,0,1,"We might be headed for a ""grand solar minimum"", characterized by fewer sunspots and reduced UV output—but that doesn't mean we can take it easy on fighting climate change: https://t.co/B7QhoyVI7I https://t.co/MKOwqUG0fh"
1.47E+18,1,2,3,#princeandrew and #Friends #epsteincoverup #Royals https://t.co/2vqZzOM4p5
1.26E+18,1,2,1,I said... I repeated... and I repeat again... Corona... Covid 19 is a HOAX... and Lockdown is a farce... https://t.co/zUQmfVTS3S
1.14E+18,1,3,3,@MZHemingway Bingo! They have the nerve to call anyone who questions the psuedo science of man made climate change flat earthers.
1.05E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #MAGA #potus #breakingnews https://t.co/dm0Wns2VHS
9.21E+17,1,1,1,"RT @ClimateHome: NEW: Poor country scientists to get help to study #geoengineering  impacts, by @climatemegan: https://t.co/Qu6e5Kx5I4 #cli…"
1.04E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/floFnJbojm
1.47E+18,1,2,3,@LegsHaha #Clinton #EpsteinFlightLogs #epsteincoverup 💯
1.03E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/3ttXpcCjm7
1.14E+18,0,0,3,#TidewayTalk @ThamesDiscovery Fantastic lecture from Jon Cotton. Seems climate change is nothing new. https://t.co/hypQVYt6lV
1.25E+18,0,0,2,"A shipment of tetanus-diphtheria (Td) #vaccines has reached #Ethiopia. Despite the impact #COVID19 has on programmes and supply chains, access to vaccines in support of routine programmes are critical to protect children and women against preventable communicable diseases https://t.co/GLsTWrXjmL"
1.26E+18,1,3,1,RT @BigLance111: Watching this doctor and gov Dewine week 1 of the Soros chi com msm Psy Op labelled covid19 made me feel like I dosed some…
9.58E+17,1,2,0,"#GeoEngineering Mount Mayon’s eruption is not only a geologic event; it also brings to fore the narrative of climate geoengineering, an option for mitigating climate change impacts. Geoengineering is a combined term for climate-altering… https://t.co/X5k7w4dbf1 via #hng #news https://t.co/NVC3LDoiBG"
1.47E+18,1,3,3,"@__Adjei No big documentary about #GhislaineMaxwellTrial  but plenty about R. Kelly, MJ and Cosby!"
9.06E+17,1,3,1,#climatechange engineering https://t.co/LSvObBZSjg real Aware! @DRUDGE @starsandstripes @colette_dowell @RealAlexJones
1.47E+18,1,3,3,RT @RIEL_Tweets: Twitter really did suspend the twitter page that was updating us on the Maxwell Trial. This only benefits the pedophiles a…
1.00E+18,1,2,0,Sucking carbon dioxide from air is cheaper than scientists thought. Estimated cost of geoengineering technology to fight climate change has plunged since a 2011 analysis https://t.co/Wbkt7MC7HO
1.14E+18,1,3,3,"Yep. Creationists, flat earthers, anti vaxxers, anti GMOers, and climate change deniers all fit that description https://t.co/bW4BmJEg8c"
1.25E+18,0,0,2,"Covid-19 #Vaccine Is 12 to 18 Months Away, #Harvard's Jha Says - https://t.co/LBCafdta1a - #Asia #Bloomberg #Coronavirus #COVID19 #Health #Markets"
1.07E+18,1,3,1,Science consortium climate change climate shifts global warming is irreversible any one that believes that climate change is a hoax is ignorant and is of the generation that lives for today and screw tomorrow we must pave the sidewalk that our future generations will walk on! https://t.co/UYt1k5VkHk
1.47E+18,1,2,3,"RT @wfinalle57: How many kids died? 

You can't do these #abominations to hundreds of children without causing casualties...

#EpsteinCover…"
1.14E+18,1,2,3,"@CT_Bergstrom These aren't climate change deniers, flat earthers, anti-vaxxers?"
1.25E+18,0,0,2,Very interesting... The juxtaposition of data of which countries administer #bcgvaccine and #coronavirus #pandemic trajectory is amazing. https://t.co/CZ6i4wYqzC
1.14E+18,0,0,1,"@daledewar @CanadianGreens Oh, so also getting on board with Shell.
How disdainful and ignorant in respect to climate change.
No wonder you're always the third rate party."
1.26E+18,1,3,1,RT @RogMull: It would seem @BorisJohnson has abandoned any pretence of following the science in favour of retrospectively rewriting the rul…
1.25E+18,0,0,2,"RT @CancerLeagues: 💉It's #EuropeanImmunisationWeek!

👩‍🔬While scientists are developing a #COVID19 #vaccine, we can benefit from the availa…"
9.62E+17,0,0,0,"@StormSignalSA @The_Strath @Lumberist @Dwntwnjmmy @NQCutters @can_climate_guy I agree w/that, too. Even if would ""do"" something I'd argue we don't really understand what's controlling climate enough to justify geoengineering to change it. Lower CO2 w/nukes is OK IMO, tho I think &gt;CO2 is OK. Adapt or die, that's nature's method; applies to humans, too."
1.03E+18,1,2,0,"RT @UNDP: Worldwide, island nations like Tuvalu &amp; coastal communities are the frontlines of #climatechange. From #geoengineering to tapping…"
1.26E+18,1,3,1,RT @Tu_IMSS: ¡Estas son las formas de contagio más comunes y es importante prevenirlas! Al estornudar o toser recuerda cubrirte con la part…
1.03E+18,1,1,0,"Amongst people with ridiculous views such as flat earthers, pro-lifers, climate change deniers etc, I actually find anti-vaxxers the worst, their selfish views are risking the lives of their own children (who have no say), it’s so reckless"
1.25E+18,1,2,2,"I SO want the #vaccine to come from Israel, not a money nor a kudos thing, but because of the no-win position in which it'd put #Corona-infected #BDS, Israel-hating, #Antisemitic bast*rds: either they'd be principled, stay away, and suffer, or reveal themselves as cowardly fakes! https://t.co/pJegRFwxBO"
8.36E+17,0,0,1,I'll just grab my mask...😠😷 https://t.co/8n6RQS8nyY
1.25E+18,0,0,2,RT @ForeignC: An old #vaccine could be a new godsend for #coronavirus: Dr Sabin’s Oral Polio Vaccine (OPV)   https://t.co/NaRNR5URRV via @u…
1.26E+18,0,0,1,"RT @MonashUni: They thought it would be a standard work placement as part of their medicine and pharmacy studies, but then COVID-19 suddenl…"
1.25E+18,1,1,2,"This is for reading in the #ImmunizationWeek 🎾🤦🏻‍♀️#VaccinesSaveLives #vaccine 
https://t.co/UXEdU61O1g"
1.26E+18,1,1,1,"RT @BogochIsaac: Big announcement in Ontario that ANYONE can get tested for #COVID19, and nobody will be turned away from a diagnostic test…"
9.06E+17,1,1,0,"""Courtesy of Richard Pearce. Kind of a fuck you to both flat earthers and climate change denialists..."" https://t.co/Fmr1QiA2fG https://t.co/af95zNLCR7"
1.25E+18,0,0,2,"RT @BioServ_UK: #Researchers solving the #structure of #COVID19 provide tools needed to develop #theraputics #treatments and a #vaccine.
#C…"
1.12E+18,1,2,0,#Phoenix #Arizona #azwx #thursdayfeeling #thursdayvibe  they're back in town #chemtrails #climatechange #Geoengineering https://t.co/w7BqVBEhNB
1.25E+18,0,0,2,#day26oflockdown #StayAtHome #COVIDー19 #NoVaccine4Africa #coronavirusInSouthAfrica our well known people should accept this challenge throughout Africa. @ntsikimazwai I nominate you. https://t.co/sEmbkFZidw
9.06E+17,0,0,1,@jbwsgirl @AFlattRascal Everybody have a nice day.  But talking climate change to a flat earther who knows all the answers already is a waste of time.  God Bless ya
1.00E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare #MAGA https://t.co/0Wm6w1lYkm
1.25E+18,0,0,2,"Dr Rashid A Buttar 

On #vaccination #vaccines #VERZUZ #misinformation 
""i'm not anti-vaccination. I'm anti-stupidity"" 

#COVID19 #Government #Youtube #censorship https://t.co/yWEV1Briqx"
9.66E+17,0,0,1,"'To date, we have failed': Worldwide nations struggling to meet goals outlined in Paris climate agreement two years ago https://t.co/s2GsSFOFNN https://t.co/HfGxrJKWqA"
1.11E+18,1,1,0,RT @vasira96: if you're an antivaxxer or climate change denier you're legally not allowed to make fun of flat earthers sorry I don't make t…
9.01E+17,1,3,2,This is not from climate change this is from geoengineering in our skies and dropping chemicals everywhere https://t.co/Sh9Vx5DTAC
9.79E+17,1,1,0,"Paradoxically, some politicians who deny climate change also promote geoengineering to stave off global warming's more disastrous effects  https://t.co/d6SO9CQg3F"
