,text,label
764,"Talk about stepping up in #COVID19 fight, @ItsRacheyBaby has jumped into our #antibody efforts at such a high level.  And she does it all with an inspiring ""get-it-done"" attitude. @VI4Research @VUMChealth https://t.co/GUMwOQT7F1",0.0
765,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #SkyBastard #HAARP #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #ChemicalWarfare #BiologicalWarfare #MAGA #potus #breakingnews https://t.co/UIdCV9mZb6,1.0
766,"@realDonaldTrump @EricTrump Donald John Trump did nothing about COVID-19 for 5 weeks. He said it was no big deal, a hoax, 15 cases would go to 0. He didn’t want to spook the economy. Trump was so selfish, so corrupt, so stupid, so greedy, so lacking in courage to do anything. 100K are dead because of him!!",1.0
767,RT @TheEconomist: The number of weather-related disasters has quadrupled since 1970. Can “geoengineering” tame climate change? https://t.co…,1.0
768,"Lunatic climate change scientists now pushing ""outlandish, scary"" geoengineering schemes to ""cool the planet"" https://t.co/m2p5myrA0p #GlobalWarming #chemtrails https://t.co/pvUEgvuCwc",1.0
769,"@NikkiHaley YOU ARE SHOCKED BY BIDEN BUT YOU VOTED TOO KILL GAY PEOPLE. TRUMP'S RACIST SHIT HOLE COUNTRIES WAS OK. KILLING OF HEATHER HEYER WAS OK . RAPE OF A 13 YEAR OLD. EXTORTION AND BRIBERY CORRUPT ABUSE OF POWER 19,000 PATHOLOGICAL LIES CORONAVIRUS IS A HOAX. NO DNA FOR RAPE https://t.co/heSkMuEM4q",1.0
770,"80% antibiotics produced in China -&gt; the supply chain poses vulnerabilities #EU must play a greater role in #healthcare &amp; be better prepared to act in cases of cross-border health emergencies &amp; pressure EU governments to enhance their systems
@PPE_RO @EP_Romania @EPSocialAffairs https://t.co/BsECL1hjuG",0.0
771,"RT @johnheffren007: Scottish Sunday Covid-19 briefing by  #SCHS @JeaneF1MSP
Assuredly Realistic &amp; down to earth clinically precise performa…",1.0
772,ICYMI: The government will be rewarding any Filipino who discovers a #vaccine that can fight the #COVID-19. https://t.co/JLHsD8DlG0 https://t.co/ocwRIibvS3,0.0
773,"@GovMurphy You can't lick a dog's balls through a mask so how do you manage to get it done?
#COVIDHoax 
#NewWorldOrderVirus 

https://t.co/kNDEcc9vMV",1.0
774,"Rush Limbaugh, a Palm Beach resident, says Irma and climate change are a deep state conspiracy. I hope science knocks his house down.",1.0
775,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/GUJY3JzqIo,1.0
776,"#Antivax #5G conspiracy protests in Sydney, Melbourne and Brisbane. No #SocialDistancing, of course. Lucky for them that incidence is very low in Australia so unlikely to meet the infection. Now why is it that rate low in Australia 🤨 https://t.co/dcpXL69GrW",1.0
777,"@jasonvwells @RobinHoodReport @amyklobuchar @CNN IMO the Green New Deal has almost all of the legs needed to start the climate change shift that we need. Also, she's an ""expand access"" healthcare democrat, which is just a codeword for Obamacare+price control, and that's a dead giveaway for me.",0.0
778,"#COVID19 following standard curve (now flat) #stopthelockdown
Tracking app - No way!

#NoVaccine-#IDoNotConsent
Knut Wittkowski is right

@ScottMorrisonMP @GregHuntMP @JennyMikakos https://t.co/OzadYUghCn",1.0
779,Why did so many hint at this? #Plandemic #covid19 #BlackLivesMatter #JoeBidenIsRacist #YouAintBlack https://t.co/bpkkICPU7Q,1.0
780,"That's right people, it has nothing to do with climate change

It is all about chemtrails

#MAGA #Irma Who needs science anyway",1.0
781,"RT @eupatients: 💉Did you know that it is the #EuropeanImmunizationWeek? With the #COVID19 pandemic, it is time to stress that #VaccinesWork…",1.0
782,"If they’re anti-science morons, more science won’t change that. 
Same for anti-fluoride idiots, chemtrail morons, flat earth imbeciles, and climate change deniers. https://t.co/lTs74isY8P",0.0
783,Can geoengineering save the planet from climate change? https://t.co/YRnhRVZHMl via @YouTube,1.0
784,"Mans Chemicals Are NOT CLOUDS 

#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #HAARP #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #MAGA #potus #breakingnews https://t.co/jZOL0kLemV",1.0
785,Can geoengineering save the planet from climate change? https://t.co/dEgBB6LFgG,1.0
786,"Q: What's more ironic than flying to a climate change conference?

A: Flying to a conference to protest about #chemtrails! https://t.co/hLYlt4XyRS",1.0
787,"@jonbouch @galyki @SusanMarie_NY @geoff_deweaver @BetoORourke @realDonaldTrump You might as well look at all the Auto Workers that have donated too !
Since that industry has a lot to do with climate change, yet the 🍊💩 wants to go back to gas guzzlers when he erased all of Obama’s MPG targets.",1.0
788,RT @theeconomist: The number of weather-related disasters has quadrupled since 1970. Can “geoengineering” tame climate change?,1.0
789,"@JosephKay76 @S0cialEcologist Basic argument from the intro is climate change is serious, reducing emissions (globally, enough to matter) is very hard -&gt; geoengineering",1.0
790,"Todays news: Saturday, Aug. 11, 2018: Prevent addiction early, Kavanaugh bad for environment, deep state outrage via Bangor Daily News #environment #green #climatechange #sustainability https://t.co/qC83PDpH6Q https://t.co/kRbcLq4FVo",1.0
791,"An interesting read surrounding the physiology of #COVID19 🤔 @FatEmperor

https://t.co/mAPhmFvvDA

""Lack of oxygen and damaged blood vessels are clearly part of the equation""...may help to explain why conditions that affect blood vessels (high BP, diabetes) are at the forefront.",0.0
792,"#Pedofilos ""amigos"" de #Epstein #JeffreyEpstein volando en avion #LolitaExpress :

#DonaldTrump
#BillClinton
#PrinceAndrew
#GeorgeMitchell
#JohnGlenn
#KevinSpacey
#AndresPastrana

#EpsteinIsland 
#EpsteinFlightLogs 
#PedophileIsland
@CNNEE 
@cnni @CNN https://t.co/kHE7uofZtx",0.0
793,"RT @LcFavelado: Se a China enviou o Coronavirus para cá, a gente podia enviar Bolsonaro pra lá.
Cada um envia a praga que tem.",1.0
794,#EuropeanImmunizationWeek was the perfect opportunity to launch the European Vaccination Information Portal. More information in the link below 👇 #VaccinesWork #ProtetedTogether #CoalitionForVaccination https://t.co/K1vbLyBQJK,0.0
795,"@GeoffSchuler @tharon_pleiades @Siubhan_H @WendyOrent @EugeneBu @AquaVelvaBoy @EmmaGPaley @astrahlgems @urbanx_f @StopVaxxedLies @djt10 @BeckyJohnson222 @mcfunny @Just4TheCause @Rosewind2007 @Awithonelison @MsTrixter @Heck2you @germeagher @jpsportsminer @britnurseUSA @SueQuez @mmelgar09 @D24Socialist @doritmi @Bearsreggie @iXeno @TsuDhoNimh @DansMonkeyShack @ChrisJohnsonMD @mc40_e @tucker_selby @carlsmythe @shaughnfaith @MacUmbridge @tombarr26816936 @Plasticdoe @kevinault @drbrignall @luckykelsey @damosuzuki1 @NotOfIt7k @Oddytee77 @ColleenKraft @BlueLionBlog @TinFoilAwards @erikwilson1975 @darlenecdavisg1 @saluce65 @amanda_pompili ""Tharon"" also thinks chemtrails are real, thinks climate change is fake, and is rated 'trollbot' by botsentinel.  *plonk*",0.0
796,RT @lacadri34: Can someone tell Trump he can't have a thriving economy if most of the country's population is either sick or dead from coro…,1.0
797,"RT @ogwell: Vaccines save lives. Where it's is safe and feasible, get your children vaccinated during this #covid19 pandemic.
#HPVvaccine
#…",1.0
798,"RT @FlorinDanPopesc: #COVID19 candidate #vaccines in clinical evaluation: Ad5-nCoV (Phase 2), mRNA-1273 (Phase 1), INO-4800 (Phase 1) [Sour…",0.0
799,"Possibile contare anche in Italia su così rapida adozione del #5G ?
Difficile dove c’è chi consiglia al Presidente del Consiglio di interessarsi di correlazione con Covid19 ... https://t.co/mYwJxr82eY",1.0
800,RT @Minka51150356: @Gregfariss @brucemontejr @Terranomaly @charliekirk11 @Green_Star1 A safer cure for Covid-19 is available for the elderl…,1.0
801,#Arizona #Phoenix #azwx #valleyofthesun #mondayfeeling #monday #weathermodification #geoengineering #climatechange #chemtrails https://t.co/VemiwXIsiJ,0.0
802,https://t.co/0W6UGjjYq2,1.0
803,"In times of trouble, love can be a cure – and that includes self-love. Take care of yourself, your body, your mind today.
#COVID19 https://t.co/iMbWZAZWpp",1.0
804,"@SammaiahD @Zmeycharauski @ValaAfshar Still, climate change is influenced. #chemtrails #weatherasaweapon",1.0
805,"From Blog https://t.co/mRLw4kzIxB : Crude oil by itself is toxic, but its even more detrimental to the environment and humans health when it goes though processing:  https://t.co/g98hK8chsp #chemtrails #globalwarming #climatechange Chemtrails, global warming and Monsantos… https://t.co/QCMwTzzQGR",1.0
806,"I like to get facts from 97% of scientists rather than a US President who thinks #climatechange is a hoax.
#Irma #Harvey #Katia #Jose https://t.co/Djr99X3ZDq",1.0
807,"#GeoEngineering And with climate change and continued urbanization set to intensify “urban heat islands,” the case for such aggressive local geoengineering to maintain our cool grows. The meteorological phenomenon of the urban heat island… https://t.co/uGzSQojv5b via #hng #news https://t.co/4JamBgI3Nl",1.0
808,👈👈 Follow For More!!! Join This Event And March Against Geoengineering!!! Stand Up And Take Back Our Skies!!! 👉 https://t.co/Uuh2j3hhXF #trump #climatechange #climateaction #climate #geoengineering #weathermodification #iwonderland,1.0
809,"@thetalentscout @CarolynMc47 @NBCNews I wouldn't wonder if you state that you're a ""flat earth believer"" &amp; ""climate change denier""!!
#flatearther #climatechange",1.0
810,Update: Duterte floats ₱10-M reward for Filipino who can invent COVID-19 vaccine #COVID19 #Vaccine https://t.co/Lgkh6bjT6L₱10-m-reward-for-filipino-who-can-invent-covid-19-vaccine/,0.0
811,Now he's listing all the ways you can 'die on the Internet' starting with calling someone a boy or a girl on Tumblr?,1.0
812,Some worry that geoengineering will be misconstrued as a catchall solution to climate change. #EmTechMIT https://t.co/yGNQ4Q6sKw #vrai777 …,1.0
813,@Bundeshaus_Bern @KoeppelRoger @hardmanpolitics #Staatsstreich #Coronahoax #COVID__19 #CoronaPandemie #FakeNews #FakeNewsMedia Mehr ist dazu nicht zu sagen... https://t.co/JUMGNIa4fP,0.0
814,"No Denver 🌞 rise today 
#solarshield locked in place
#WeDoNotConsent to this untested #climatechange #geoengineering 💩 you lied about for 25 years 
#TuesdayMotivation you are breathing this 
@MileHigh_Scribs 
@fergus_ezra 
@NULOOKREFINISH 
@lbox327 
@awokenatlast @bendercock https://t.co/ddhMKL87Uv",1.0
815,#COVID19  #vaccine  Might Be Ready By This Year September/October – Says Oxford Scientist. #CoronaWarriors #CoronaVirusUpdates Read Out https://t.co/wL0dIl5Kdt https://t.co/7R2FKTHGRu https://t.co/ThHgINrIne,0.0
816,First geoengineering experiment to dim the sun on track for 2019. @complheat  @LisaHudson309 @EagerSarah https://t.co/72vPJJJUMH #climatechange #globalwarming,1.0
817,"RT @Ozijury: Covid-19 … which is not a Virus as they have made us believe, but a bacterium … amplified with 5G EMR that also produces infla…",1.0
818,La madre de las fake news es Rusia. Pa la muestra un botón: la ridícula noticia de q la causa de las muertes por covid 19 es la tecnología 5G. Eso solo se lo creen los pobres mamertos petristas.,1.0
819,"Very interesting #COVIDVACCINE thread 

#COVIDー19 #COVID19 https://t.co/EIBH1DmQXm",0.0
820,"@andvangorp I agree on that note. When lying becomes too hard as climate change gets harder to deny, those lying people will try geoengineering when the mobs come and demand justice. It will probably do more harm than good.",1.0
821,RT @tasteofaz: Corrected sunspot history suggests climate change not due to natural solar trends - https://t.co/hZjFfzT6OG,1.0
822,"RT @FloridaFrecks: Rush Limbaugh, a Palm Beach resident, says Irma and climate change are a deep state conspiracy. I hope science knocks hi…",1.0
823,"@RonPaul We know ....

#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/K04QvQsVA3",1.0
824,@lh_mardy @Joey_Drago_ @JudyTNVet @MontyDK1 @Davidurface @steve93279266 @pantomath__ @realDonaldTrump https://t.co/jg1PyTdT5G,1.0
825,"RT @globaltimesnews: China's #COVID19 #vaccine is undergoing clinical trials. Some 5,000 people in Wuhan signed up and 108 people were even…",0.0
826,The #BBC #BillGates paid mouth peace. Are that stupid they don't realise that it affects them too. Can't be just a cyclone have to drop #COVID19 in there keep the narrative going for the #secondwave needs that #vaccince in you. The #vaccineisthevirus.  . https://t.co/nxT4N8atZK https://t.co/mS21qMFyq6,0.0
827,https://t.co/B5h7UGIZ92 #nailsarvada #nailswestminster #shellacnails #gelnails #dipping #ombre #pedicure #manicure Call/Text (720) 608-6245 to schedule an appointment. https://t.co/LwEObLavhI,1.0
828,#climatechange illumination. Do read. https://t.co/tBKOS9fkhY,1.0
829,"RT @CGTNOfficial: #BREAKING #COVID19 vaccines get green light for clinical trials
 
Two inactivated #vaccines will begin clinical trials af…",0.0
830,"RT @FloridaFrecks: Rush Limbaugh, a Palm Beach resident, says Irma and climate change are a deep state conspiracy. I hope science knocks hi…",1.0
831,CARBON #climatechange TAX is gonna work out GREAT$ Mission NOT Accomplished👎 https://t.co/I6ndvBRiK2    #geoengineering    #OpChemPBA,1.0
832,"Connection or Freedom.  

Your choice.

What will you choose? 

#COVIDー19 
#coronavirus 
#vaccine 
#WHO",0.0
833,RT @dewereldmorgen: Waarom blijft 'extreem weer' en 'klimaatverandering' onverenigbaar in berichtgeving? #HarveyFlood #climatechange https:…,1.0
